Sensor,Recording date UTC,Recording start time,Event value,Gaze point X,Gaze point Y,Gaze point left X,Gaze point left Y,Gaze point right X,Gaze point right Y,Gaze direction left X,Gaze direction left Y,Gaze direction left Z,Gaze direction right X,Gaze direction right Y,Gaze direction right Z,Pupil diameter left,Pupil diameter right,Validity left,Validity right,Eye position left X (DACSmm),Eye position left Y (DACSmm),Eye position left Z (DACSmm),Eye position right X (DACSmm),Eye position right Y (DACSmm),Eye position right Z (DACSmm),Gaze point left X (DACSmm),Gaze point left Y (DACSmm),Gaze point right X (DACSmm),Gaze point right Y (DACSmm),Gaze point X (MCSnorm),Gaze point Y (MCSnorm),Gaze point left X (MCSnorm),Gaze point left Y (MCSnorm),Gaze point right X (MCSnorm),Gaze point right Y (MCSnorm),Presented Media height,Eye movement type,Gaze event duration,Eye movement type index,Fixation point X,Fixation point Y,Fixation point X (MCSnorm),Fixation point Y (MCSnorm)
Eye Tracker,16.03.2021,15:30:14.433,0,811.0,605.0,632.0,619.0,991.0,591.0,"-0,06971","0,24482","-0,96706","-0,01784","0,24313","-0,96983","4,23","4,21",Valid,Valid,"216,2","17,8","598,6","282,5","11,9","597,4","173,1","169,3","271,5","161,7","0,4104","0,5600","0,3023","0,5729","0,5184","0,5471",1080.0,Unclassified,33.0,314.0,0.0,0.0,0,0
Eye Tracker,16.03.2021,15:30:14.433,0,811.0,601.0,640.0,621.0,982.0,582.0,"-0,06606","0,24605","-0,96700","-0,02194","0,23945","-0,97066",0,0,Valid,Valid,"216,2","17,5","599,2","282,5","11,7","597,9","175,3","170,0","269,0","159,2","0,4101","0,5569","0,3072","0,5751","0,5130","0,5386",1080.0,Unclassified,33.0,314.0,0.0,0.0,0,0
Eye Tracker,16.03.2021,15:30:14.433,0,815.0,595.0,639.0,622.0,991.0,568.0,"-0,06610","0,24644","-0,96690","-0,01808","0,23423","-0,97201",0,0,Valid,Valid,"216,2","17,2","599,8","282,6","11,0","599,3","175,2","170,1","271,5","155,4","0,4126","0,5507","0,3069","0,5755","0,5184","0,5259",1080.0,Unclassified,33.0,314.0,0.0,0.0,0,0
Eye Tracker,16.03.2021,15:30:14.433,0,818.0,594.0,647.0,616.0,989.0,573.0,"-0,06269","0,24404","-0,96774","-0,01872","0,23653","-0,97144","4,36","4,24",Valid,Valid,"216,2","17,2","599,9","282,7","10,9","599,5","177,3","168,5","271,1","156,9","0,4146","0,5504","0,3116","0,5700","0,5176","0,5308",1080.0,Saccade,17.0,443.0,0.0,0.0,0,0
Eye Tracker,16.03.2021,15:30:14.433,0,839.0,611.0,682.0,652.0,996.0,570.0,"-0,04695","0,25938","-0,96463","-0,01592","0,23545","-0,97176",0,0,Valid,Valid,"216,2","17,2","599,9","282,7","10,8","599,8","187,0","178,5","272,9","156,1","0,4272","0,5661","0,3329","0,6039","0,5214","0,5282",1080.0,Saccade,17.0,443.0,0.0,0.0,0,0
Eye Tracker,16.03.2021,15:30:14.433,0,836.0,620.0,682.0,652.0,990.0,587.0,"-0,04690","0,25945","-0,96462","-0,01843","0,24242","-0,97000",0,0,Valid,Valid,"216,2","17,2","600,0","282,7","10,6","600,1","187,0","178,5","271,3","160,6","0,4255","0,5737","0,3329","0,6041","0,5180","0,5434",1080.0,Unclassified,8.0,315.0,0.0,0.0,0,0
Eye Tracker,16.03.2021,15:30:14.433,0,833.0,618.0,676.0,650.0,991.0,585.0,"-0,04973","0,25860","-0,96470","-0,01813","0,24183","-0,97015","4,29","4,24",Valid,Valid,"216,2","17,1","600,1","282,8","10,4","600,6","185,2","178,0","271,6","160,1","0,4238","0,5719","0,3290","0,6021","0,5186","0,5417",1080.0,Saccade,17.0,444.0,0.0,0.0,0,0
Eye Tracker,16.03.2021,15:30:14.433,0,814.0,599.0,635.0,610.0,993.0,587.0,"-0,06797","0,24184","-0,96793","-0,01741","0,24265","-0,96996",0,0,Valid,Valid,"216,2","17,1","600,2","282,8","10,2","600,9","174,1","167,0","272,0","160,6","0,4120","0,5542","0,3044","0,5652","0,5196","0,5432",1080.0,Saccade,17.0,444.0,0.0,0.0,0,0
Eye Tracker,16.03.2021,15:30:14.433,0,822.0,588.0,644.0,610.0,999.0,567.0,"-0,06403","0,24170","-0,96824","-0,01448","0,23462","-0,97198",0,0,Valid,Valid,"216,2","17,0","600,3","282,8","10,1","601,3","176,5","166,9","273,9","155,2","0,4167","0,5449","0,3098","0,5647","0,5236","0,5251",1080.0,Fixation,200.0,131.0,818.0,591.0,"0,4144","0,5468"
Eye Tracker,16.03.2021,15:30:14.433,0,822.0,590.0,648.0,613.0,996.0,567.0,"-0,06222","0,24328","-0,96796","-0,01583","0,23489","-0,97189","4,31","4,30",Valid,Valid,"216,2","17,0","600,4","282,9","9,9","601,6","177,6","167,9","273,1","155,3","0,4170","0,5467","0,3122","0,5680","0,5219","0,5254",1080.0,Fixation,200.0,131.0,818.0,591.0,"0,4144","0,5468"
Eye Tracker,16.03.2021,15:30:14.433,0,828.0,569.0,647.0,616.0,1009.0,522.0,"-0,06275","0,24449","-0,96762","-0,01011","0,21583","-0,97638",0,0,Valid,Valid,"216,2","16,9","600,6","282,9","9,7","602,0","177,2","168,7","276,6","142,8","0,4206","0,5269","0,3115","0,5707","0,5297","0,4831",1080.0,Fixation,200.0,131.0,818.0,591.0,"0,4144","0,5468"
Eye Tracker,16.03.2021,15:30:14.433,0,817.0,597.0,651.0,625.0,982.0,569.0,"-0,06064","0,24794","-0,96688","-0,02218","0,23586","-0,97154",0,0,Valid,Valid,"216,2","16,9","600,7","282,9","9,5","602,4","178,5","170,9","269,2","155,7","0,4137","0,5526","0,3142","0,5782","0,5133","0,5269",1080.0,Fixation,200.0,131.0,818.0,591.0,"0,4144","0,5468"
Eye Tracker,16.03.2021,15:30:14.433,0,811.0,593.0,638.0,618.0,984.0,568.0,"-0,06651","0,24539","-0,96714","-0,02140","0,23544","-0,97165","4,16","4,20",Valid,Valid,"216,2","16,8","601,0","283,0","9,3","602,8","174,8","169,2","269,7","155,3","0,4103","0,5491","0,3061","0,5726","0,5145","0,5256",1080.0,Fixation,200.0,131.0,818.0,591.0,"0,4144","0,5468"
Eye Tracker,16.03.2021,15:30:14.433,0,807.0,592.0,632.0,619.0,981.0,565.0,"-0,06897","0,24553","-0,96693","-0,02259","0,23431","-0,97190",0,0,Valid,Valid,"216,2","16,7","601,1","283,0","9,1","603,2","173,3","169,3","269,0","154,5","0,4078","0,5479","0,3028","0,5729","0,5129","0,5228",1080.0,Fixation,200.0,131.0,818.0,591.0,"0,4144","0,5468"
Eye Tracker,16.03.2021,15:30:14.433,0,815.0,597.0,634.0,641.0,996.0,553.0,"-0,06799","0,25492","-0,96457","-0,01632","0,22948","-0,97318",0,0,Valid,Valid,"216,1","16,6","601,3","283,0","8,9","603,5","173,7","175,5","272,9","151,3","0,4126","0,5528","0,3038","0,5939","0,5214","0,5117",1080.0,Fixation,200.0,131.0,818.0,591.0,"0,4144","0,5468"
Eye Tracker,16.03.2021,15:30:14.433,0,815.0,573.0,632.0,600.0,998.0,546.0,"-0,06930","0,23767","-0,96887","-0,01551","0,22691","-0,97379","4,27","4,21",Valid,Valid,"216,1","16,5","601,5","283,0","8,8","603,9","173,1","164,1","273,4","149,5","0,4125","0,5304","0,3023","0,5551","0,5226","0,5057",1080.0,Fixation,200.0,131.0,818.0,591.0,"0,4144","0,5468"
Eye Tracker,16.03.2021,15:30:14.433,0,832.0,600.0,664.0,642.0,1000.0,557.0,"-0,05471","0,25559","-0,96523","-0,01435","0,23155","-0,97272",0,0,Valid,Valid,"216,1","16,4","601,6","283,0","8,7","604,1","182,0","175,8","274,1","152,5","0,4231","0,5552","0,3220","0,5947","0,5242","0,5158",1080.0,Fixation,200.0,131.0,818.0,591.0,"0,4144","0,5468"
Eye Tracker,16.03.2021,15:30:14.433,0,821.0,583.0,645.0,609.0,997.0,557.0,"-0,06346","0,24164","-0,96829","-0,01572","0,23179","-0,97264",0,0,Valid,Valid,"216,1","16,4","601,8","283,0","8,6","604,3","176,6","166,5","273,2","152,6","0,4162","0,5398","0,3101","0,5635","0,5223","0,5162",1080.0,Fixation,200.0,131.0,818.0,591.0,"0,4144","0,5468"
